scenario_id,arm_id,trial_number,candidate_id,action_path,parameter_name,verified,finding_id,ground_truth_vulnerable,classification
x13-011,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,finding-96f25c678b61,False,TN
x13-003,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-97a623d2eb6e,True,TP
x13-009,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-97ad3fdc858d,False,TN
x13-003,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,finding-97c2dece536d,False,TN
x13-022,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-022/ridge:title,/suite-v13/x13-022/ridge,title,False,finding-97ea651149c7,False,TN
x13-023,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-97fb25591f37,False,TN
x13-012,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,finding-9888805be83a,False,TN
x13-004,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-993ee4fb0fc3,True,TP
x13-021,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,finding-99a5796a447c,False,TN
x13-023,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-99dfba6c7ec3,False,TN
x13-018,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,finding-9ac3a41eb916,False,TN
x13-019,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-9b752d26703e,False,TN
x13-012,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-9b7ce36f695c,False,TN
x13-017,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-9b9d506c7696,False,TN
x13-003,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,finding-9c204ece9527,False,TN
x13-009,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,finding-9c4e44413b77,False,TN
x13-023,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-9c661f3c4112,False,TN
x13-011,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,finding-9c7a3e23d67f,False,TN
x13-021,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,finding-9c83b610c586,False,TN
x13-024,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-9c969d0a3771,False,TN
x13-003,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,finding-9c9fd41232ed,False,TN
x13-017,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-9d0ba360f4e0,False,TN
x13-017,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-9d7a974c82a8,False,TN
x13-002,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-9dc7a86c11da,False,TN
x13-018,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-9dcbbb109eb8,False,TN
x13-012,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-9e2d866b4716,False,TN
x13-015,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-015/thistle:comment,/suite-v13/x13-015/thistle,comment,False,finding-9e356a45549d,False,TN
x13-013,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-9e6e3a01e6ab,True,TP
x13-002,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-9ec38637edd8,False,TN
x13-022,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-9ef3d3d6892e,False,TN
x13-024,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-024/yarrow:line,/suite-v13/x13-024/yarrow,line,False,finding-9f43418788c0,False,TN
x13-023,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-9f472958e0fe,False,TN
x13-014,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-9fa6834a9e8e,False,TN
x13-014,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-9fa952f71017,False,TN
x13-002,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-a06714cd1bb8,False,TN
x13-006,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,/suite-v13/x13-006/onyx,message,False,finding-a10926007fe9,False,TN
x13-023,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-a1151fba0ff2,False,TN
x13-015,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-015/stone:title,/suite-v13/x13-015/stone,title,False,finding-a15cf76ec629,False,TN
x13-023,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-a1b483e244d5,False,TN
x13-005,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,/suite-v13/x13-005/harbor,comment,True,finding-a241a5fdea2f,True,TP
x13-006,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-a27fd413184d,False,TN
x13-013,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-a2d77d745d7c,True,TP
x13-001,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-001/amber:tone,/suite-v13/x13-001/amber,tone,True,finding-a3029c9d8046,True,TP
x13-004,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-a34e256c8bc9,True,TP
x13-007,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-a351e0937c69,True,TP
x13-021,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,finding-a369076b768e,False,TN
x13-022,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-a39f594d18f9,False,TN
x13-018,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-a3edf3bd9e91,False,TN
x13-016,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,finding-a4e6aaca2143,False,TN
x13-005,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,/suite-v13/x13-005/harbor,comment,True,finding-a5db3ba370f3,True,TP
x13-019,proprietary_gpt,4,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-a661ae2fba84,False,TN
x13-013,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-a6b44bd7c432,True,TP
x13-021,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,finding-a71ee511f2bc,False,TN
x13-011,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,finding-a7df6df87f3d,False,TN
x13-023,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-a80c5288587f,False,TN
x13-013,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-a8117497d097,True,TP
x13-003,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-a8661942032d,False,TN
x13-012,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-a8944632592d,False,TN
x13-011,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,finding-a8a46d53e13f,False,TN
x13-014,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-a8cff25c5324,False,TN
x13-015,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-a95d08ddbd1f,True,TP
x13-009,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-a96034101618,True,TP
x13-016,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,finding-a986cedf2d36,False,TN
x13-022,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-022/ridge:title,/suite-v13/x13-022/ridge,title,False,finding-aacf02ecbd3b,False,TN
x13-014,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-014/quill:line,/suite-v13/x13-014/quill,line,True,finding-ab9d0a4729e5,True,TP
x13-010,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-010/aurora:text,/suite-v13/x13-010/aurora,text,True,finding-abdcb83606d3,True,TP
x13-007,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-abdd3adfe257,True,TP
x13-018,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-ac212d54aded,False,TN
x13-014,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-ac4cff020f59,False,TN
x13-018,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-ad1be5e71fbe,False,TN
x13-008,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,/suite-v13/x13-008/sable,query,False,finding-ad2554e445f2,False,TN
x13-016,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,finding-ae0f0a523d81,False,TN
x13-020,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-ae2f45661a9b,False,TN
x13-012,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-012/hazel:query,/suite-v13/x13-012/hazel,query,False,finding-ae36bf498265,False,TN
x13-007,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-ae6fe673b671,True,TP
x13-011,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-aeb0c29dc4b4,False,TN
x13-021,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,finding-aeb950637481,False,TN
x13-003,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-aef94c7ca1a1,True,TP
x13-012,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,finding-af5c67f1e413,False,TN
x13-003,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-b057df8f5744,False,TN
x13-006,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-b0800af3e466,False,TN
x13-008,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,/suite-v13/x13-008/umber,memo,False,finding-b101426bf0b1,False,TN
x13-016,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,finding-b10677bd88c7,False,TN
x13-015,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-015/thistle:comment,/suite-v13/x13-015/thistle,comment,False,finding-b14f9c4c1727,False,TN
x13-020,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-020/iris:query,/suite-v13/x13-020/iris,query,False,finding-b1c3e37aa5c7,False,TN
x13-013,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-013/marble:query,/suite-v13/x13-013/marble,query,False,finding-b1d8584ee51f,False,TN
x13-020,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/iris:query,/suite-v13/x13-020/iris,query,False,finding-b23b66f2223f,False,TN
x13-002,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-b2ad7af773bd,False,TN
x13-017,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-b3012fb1422a,False,TN
x13-006,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,/suite-v13/x13-006/onyx,message,False,finding-b302c57fca3d,False,TN
x13-001,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-001/amber:tone,/suite-v13/x13-001/amber,tone,True,finding-b30f6c68e861,True,TP
x13-015,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-015/thistle:comment,/suite-v13/x13-015/thistle,comment,False,finding-b330c4e2d262,False,TN
x13-006,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-b3408fd66543,False,TN
x13-004,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-b34af8f9960b,True,TP
x13-017,proprietary_gpt,4,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-b499f277dba3,False,TN
x13-006,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-b4b7cc7f9e61,False,TN
x13-004,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,/suite-v13/x13-004/grove,item,False,finding-b533c27da59d,False,TN
x13-011,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,finding-b55ccffe97dc,False,TN
x13-009,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-b56616cf12cf,True,TP
x13-003,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,finding-b57e9e22626b,False,TN
x13-017,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-b5829da0cc65,False,TN
x13-003,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-b5c52b1d359e,False,TN
x13-015,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-015/stone:title,/suite-v13/x13-015/stone,title,False,finding-b5fe4d1aea9e,False,TN
x13-019,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-019/field:comment,/suite-v13/x13-019/field,comment,False,finding-b643eb73b646,False,TN
x13-017,local_qwen,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-b652c552d8f0,False,TN
x13-006,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,/suite-v13/x13-006/onyx,message,False,finding-b70a7e11680b,False,TN
x13-022,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/quartz:comment,/suite-v13/x13-022/quartz,comment,False,finding-b7de06f177c7,False,TN
x13-003,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-b7f7fbf58cfe,True,TP
x13-016,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-b967a33dfc65,False,TN
x13-002,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-002/lumen:query,/suite-v13/x13-002/lumen,query,False,finding-b9dcfeda7243,False,TN
x13-007,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-ba088875bf53,True,TP
x13-024,deterministic_structural,1,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-ba69be645c5f,False,TN
x13-023,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-baa9efdaa5b2,False,TN
x13-022,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-022/quartz:comment,/suite-v13/x13-022/quartz,comment,False,finding-bada6c95ed19,False,TN
x13-017,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-bbf1a6fa6552,False,TN
x13-008,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,finding-bbffb1caf8dc,False,TN
x13-012,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/hazel:query,/suite-v13/x13-012/hazel,query,False,finding-bc1a7693eac6,False,TN
x13-018,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:page,/suite-v13/x13-018/south,page,False,finding-bc27e982c8e4,False,TN
x13-009,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-bd2145e5cc47,False,TN
x13-019,local_qwen,1,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-be1b6b246f5b,False,TN
x13-022,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-be21138f00dc,False,TN
x13-020,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,finding-be720e8d912b,False,TN
x13-012,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-beb4052336ef,False,TN
x13-016,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,finding-bed8a34b6809,False,TN
x13-021,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,finding-bf4d4340d030,False,TN
x13-016,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-bf8a10fee69f,False,TN
x13-003,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,finding-bfd8c6059bc8,False,TN
x13-011,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-c0461416af89,False,TN
x13-006,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-c0bf3e4b9603,False,TN
x13-021,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,finding-c1231be44840,False,TN
x13-011,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/cobalt:query,/suite-v13/x13-011/cobalt,query,False,finding-c178dae68907,False,TN
x13-022,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/ridge:title,/suite-v13/x13-022/ridge,title,False,finding-c19595cbceca,False,TN
x13-023,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,finding-c1e374e916bc,False,TN
x13-015,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-015/stone:title,/suite-v13/x13-015/stone,title,False,finding-c21434ab8173,False,TN
x13-024,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-c226fe5c5eea,False,TN
x13-011,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-011/cobalt:query,/suite-v13/x13-011/cobalt,query,False,finding-c2441eaf8c38,False,TN
x13-003,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-c25b091d8c40,True,TP
x13-018,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-c292d6e1846a,False,TN
x13-006,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-c2e8e50601a2,False,TN
x13-008,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,/suite-v13/x13-008/umber,line,False,finding-c306b497a951,False,TN
x13-018,local_qwen,1,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:page,/suite-v13/x13-018/south,page,False,finding-c31cdfe6c96d,False,TN
x13-003,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-c363bf2853ae,False,TN
x13-009,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-c3b9d4c793d8,False,TN
x13-021,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,finding-c3ebf67625b2,False,TN
x13-016,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-c4ceb4d06676,False,TN
x13-016,local_qwen,5,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,/suite-v13/x13-016/south,page,False,finding-c4e7885d8ff4,False,TN
x13-020,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,finding-c4f5333b67af,False,TN
x13-004,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-c539f0b81044,True,TP
x13-002,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-c57d5d6b2d23,False,TN
x13-006,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-c5b40d7233c0,False,TN
x13-011,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,finding-c5db25aa32c6,False,TN
x13-019,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-c60fe453c49d,False,TN
x13-021,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,finding-c6581621f550,False,TN
x13-015,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-c667cbd183d7,True,TP
x13-010,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-010/aurora:text,/suite-v13/x13-010/aurora,text,True,finding-c66833d25e9e,True,TP
x13-008,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,/suite-v13/x13-008/umber,memo,False,finding-c678e8d7ce08,False,TN
x13-021,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,finding-c6aae7c93fda,False,TN
x13-021,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,finding-c74a7627214f,False,TN
x13-024,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-c7cb74eace2a,False,TN
x13-002,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/mason:text,/suite-v13/x13-002/mason,text,False,finding-c7e4457fd3f0,False,TN
x13-022,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-c7f24a9c6548,False,TN
x13-024,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-c868a9d839c6,False,TN
